source_time,target_time,source,target,count
8.0,8.5,Splanchnic mesoderm,Splanchnic mesoderm,1016
8.0,8.5,Notochord,Notochord,252
8.0,8.5,Paraxial mesoderm,Myotome,148
8.0,8.5,Neural ectoderm,Hypothalamus,466
8.0,8.5,Neural ectoderm,Diencephalon,942
8.0,8.5,Paraxial mesoderm,Trigeminal ganglion neuron,1
8.0,8.5,Uncommitted,Sclerotome,336
8.0,8.5,Uncommitted,Paraxial mesoderm,292
8.0,8.5,Uncommitted,Nascent somite,161
8.0,8.5,Uncommitted,Dermomyotome,432
8.0,8.5,Uncommitted,Mesoderm,122
8.0,8.5,Uncommitted,Spinal cord (thoracic),443
8.0,8.5,Uncommitted,Neural ectoderm,509
8.0,8.5,Uncommitted,Floor plate,130
8.0,8.5,Neural ectoderm,Sclerotome,20
8.0,8.5,Neural ectoderm,Dermomyotome,27
8.0,8.5,Neural ectoderm,Hypothalamic neuron,96
8.0,8.5,Hypothalamus,Hypothalamus,312
8.0,8.5,Neural ectoderm,Head paraxial mesoderm,3
8.0,8.5,Trigeminal sensory neuron,Trigeminal sensory neuron,120
8.0,8.5,Hindbrain (isthmic organizer),Hindbrain (isthmic organizer),56
8.0,8.5,Endoderm,Midgut,61
8.0,8.5,Uncommitted,Spinal cord interneuron,34
8.0,8.5,Uncommitted,Hindbrain (r5-r8),86
8.0,8.5,Uncommitted,Diencephalon,13
8.0,8.5,Intermediate mesoderm,Intermediate mesoderm,384
8.0,8.5,Uncommitted,Presomitic mesoderm,324
8.0,8.5,Uncommitted,Spinal cord (sacral),146
8.0,8.5,Uncommitted,Spinal cord (lumbar),275
8.0,8.5,Paraxial mesoderm,Somatic mesoderm,32
8.0,8.5,Hypothalamic neuron,Hypothalamic neuron,28
8.0,8.5,Extraembryonic mesoderm,Extraembryonic mesoderm,1162
8.0,8.5,Mesoderm,Lateral plate mesoderm,336
8.0,8.5,Mesoderm,Nascent somite,56
8.0,8.5,Lateral plate mesoderm,Somatic mesoderm,2275
8.0,8.5,Lateral plate mesoderm,Forelimb field,1325
8.0,8.5,Lateral plate mesoderm,Splanchnic mesoderm,1284
8.0,8.5,Lateral plate mesoderm,Second heart field,435
8.0,8.5,Lateral plate mesoderm,Endothelial cell,175
8.0,8.5,Lateral plate mesoderm,Epicardium,81
8.0,8.5,Olfactory placode,Olfactory placode,269
8.0,8.5,Surface ectoderm,Surface ectoderm,979
8.0,8.5,Surface ectoderm,Olfactory placode,262
8.0,8.5,Epidermal progenitor,Epidermal progenitor,2317
8.0,8.5,Neural crest,Trigeminal placode,15
8.0,8.5,Neural crest,Roof plate,15
8.0,8.5,Mesoderm,Intermediate mesoderm,689
8.0,8.5,Surface ectoderm,Epidermal progenitor,729
8.0,8.5,Surface ectoderm,Epibranchial placode,253
8.0,8.5,Epibranchial placode,Epibranchial placode,191
8.0,8.5,Arterial endothelial cell,Arterial endothelial cell,89
8.0,8.5,Paraxial mesoderm,Pharyngeal mesoderm,177
8.0,8.5,Endocardial cell,Endocardial cell,300
8.0,8.5,Lateral plate mesoderm,Pharyngeal mesoderm,19
8.0,8.5,Otic sensory neuron,Otic sensory neuron,42
8.0,8.5,Otic placode,Otic placode,209
8.0,8.5,Surface ectoderm,Otic sensory neuron,86
8.0,8.5,Surface ectoderm,Otic placode,166
8.0,8.5,Surface ectoderm,Epibranchial sensory neuron,106
8.0,8.5,Surface ectoderm,Trigeminal placode,333
8.0,8.5,Trigeminal placode,Trigeminal placode,452
8.0,8.5,Ectoderm,Trigeminal placode,158
8.0,8.5,Spinal cord interneuron,Spinal cord interneuron,205
8.0,8.5,Ectoderm,Spinal cord interneuron,107
8.0,8.5,Ectoderm,Vagal neural crest,192
8.0,8.5,Ectoderm,Dorsal root ganglion neuron,46
8.0,8.5,Telencephalon,Telencephalon,2077
8.0,8.5,Neural ectoderm,Splanchnic mesoderm,3
8.0,8.5,Trigeminal ganglion neuron,Trigeminal ganglion neuron,66
8.0,8.5,Neural crest,Trigeminal ganglion neuron,107
8.0,8.5,Neural crest,Cranial neural crest,332
8.0,8.5,Neural crest,Pharyngeal arch mesenchyme,1016
8.0,8.5,Ectoderm,Hindbrain (r2-r4),207
8.0,8.5,Ectoderm,Hindbrain (r1),97
8.0,8.5,Mesoderm,Paraxial mesoderm,372
8.0,8.5,Mesoderm,Amniotic ectoderm,7
8.0,8.5,Uncommitted,Endothelial progenitor,4
8.0,8.5,Uncommitted,Intermediate mesoderm,53
8.0,8.5,Uncommitted,Ectoderm,118
8.0,8.5,Uncommitted,Sacral neural crest,31
8.0,8.5,Uncommitted,Hindbrain (r2-r4),76
8.0,8.5,Uncommitted,Roof plate,15
8.0,8.5,Uncommitted,Hindbrain (r1),24
8.0,8.5,Uncommitted,Hindbrain (isthmic organizer),2
8.0,8.5,Uncommitted,Telencephalon,24
8.0,8.5,Uncommitted,Trunk neural crest,51
8.0,8.5,Uncommitted,Vagal neural crest,13
8.0,8.5,Uncommitted,Neural crest,40
8.0,8.5,Mesoderm,Forelimb field,342
8.0,8.5,Ectoderm,Telencephalon,355
8.0,8.5,Ectoderm,Frontonasal mesenchyme,607
8.0,8.5,Ectoderm,Midbrain neuron,51
8.0,8.5,Mesoderm,Splanchnic mesoderm,522
8.0,8.5,Mesoderm,Arterial endothelial cell,45
8.0,8.5,Mesoderm,Frontonasal mesenchyme,3
8.0,8.5,Mesoderm,Hindlimb field,126
8.0,8.5,Mesoderm,Hypaxial myogenic progenitor,128
8.0,8.5,Ectoderm,Olfactory placode,117
8.0,8.5,Neural crest,Frontonasal mesenchyme,553
8.0,8.5,Ectoderm,Midbrain,101
8.0,8.5,Ectoderm,Sclerotome,11
8.0,8.5,Surface ectoderm,Lens placode,150
8.0,8.5,Lens placode,Lens placode,66
8.0,8.5,Paraxial mesoderm,Forelimb field,6
8.0,8.5,Paraxial mesoderm,Splanchnic mesoderm,20
8.0,8.5,Paraxial mesoderm,Endocardial cell,5
8.0,8.5,Hemogenic endothelium,Hemogenic endothelium,9
8.0,8.5,Ectoderm,Hindbrain (isthmic organizer),21
8.0,8.5,Mesoderm,Hemogenic endothelium,11
8.0,8.5,Mesoderm,Olfactory placode,1
8.0,8.5,Lateral plate mesoderm,Hindlimb field,192
8.0,8.5,Hindlimb field,Hindlimb field,66
8.0,8.5,Eye field,Eye field,333
8.0,8.5,Ectoderm,Surface ectoderm,69
8.0,8.5,Neural ectoderm,Pharyngeal arch mesenchyme,34
8.0,8.5,Neural crest,Hindbrain (r5-r8),1
8.0,8.5,Lateral plate mesoderm,Juxtacardiac field,75
8.0,8.5,Uncommitted,Endocardial cell,2
8.0,8.5,Uncommitted,Eye field,5
8.0,8.5,Megakaryocyte,Megakaryocyte,126
8.0,8.5,Macrophage,Macrophage,243
8.0,8.5,Endoderm,Foregut,119
8.0,8.5,Endoderm,Hindgut,59
8.0,8.5,Endoderm,Hepatoblast,38
8.0,8.5,Epicardium,Epicardium,136
8.0,8.5,Ectoderm,Spinal cord (thoracic),359
8.0,8.5,Ectoderm,Trunk neural crest,260
8.0,8.5,Ectoderm,Autonomic progenitor,141
8.0,8.5,Vagal neural crest,Vagal neural crest,116
8.0,8.5,Trunk neural crest,Trunk neural crest,89
8.0,8.5,Ectoderm,Spinal cord (sacral),31
8.0,8.5,Sacral neural crest,Sacral neural crest,18
8.0,8.5,Neural crest,Trunk neural crest,95
8.0,8.5,Neural crest,Vagal neural crest,129
8.0,8.5,Neural crest,Dorsal root ganglion progenitor,21
8.0,8.5,Neural crest,Autonomic progenitor,181
8.0,8.5,Autonomic progenitor,Autonomic progenitor,184
8.0,8.5,Ectoderm,Presomitic mesoderm,25
8.0,8.5,Ectoderm,Dermomyotome,42
8.0,8.5,Ectoderm,Axial progenitor,14
8.0,8.5,Ectoderm,Hypothalamic neuron,2
8.0,8.5,Ectoderm,Intermediate mesoderm,7
8.0,8.5,Ectoderm,Sacral neural crest,49
8.0,8.5,Ectoderm,Forelimb field,7
8.0,8.5,Neural ectoderm,Hindlimb field,1
8.0,8.5,Neural ectoderm,Trunk neural crest,18
8.0,8.5,Uncommitted,Head paraxial mesoderm,6
8.0,8.5,Mesoderm,Second heart field,134
8.0,8.5,Somatic motor neuron,Somatic motor neuron,93
8.0,8.5,Uncommitted,Splanchnic mesoderm,33
8.0,8.5,Surface ectoderm,Hindbrain (r1),1
8.0,8.5,Epibranchial sensory neuron,Epibranchial sensory neuron,39
8.0,8.5,Olfactory sensory neuron,Olfactory sensory neuron,8
8.0,8.5,Surface ectoderm,Endothelial cell,1
8.0,8.5,Ectoderm,Epidermal progenitor,162
8.0,8.5,Surface ectoderm,Amniotic ectoderm,31
8.0,8.5,Surface ectoderm,Olfactory sensory neuron,16
8.0,8.5,Surface ectoderm,Trigeminal sensory neuron,181
8.0,8.5,Amniotic ectoderm,Amniotic ectoderm,342
8.0,8.5,Neural ectoderm,Sacral neural crest,5
8.0,8.5,Paraxial mesoderm,Spinal cord (lumbar),4
8.0,8.5,Dorsal root ganglion progenitor,Dorsal root ganglion progenitor,16
8.0,8.5,Neural crest,Midbrain,4
8.0,8.5,Ectoderm,Diencephalon,70
8.0,8.5,Ectoderm,Olfactory sensory neuron,5
8.0,8.5,Ectoderm,Eye field,22
8.0,8.5,Lateral plate mesoderm,Sclerotome,24
8.0,8.5,Mesothelium,Mesothelium,9
8.0,8.5,Mesoderm,Mesothelium,14
8.0,8.5,Ectoderm,Trigeminal ganglion neuron,35
8.0,8.5,Neural crest,Dorsal root ganglion neuron,46
8.0,8.5,Dorsal root ganglion neuron,Dorsal root ganglion neuron,31
8.0,8.5,Paraxial mesoderm,Spinal cord (cervical),4
8.0,8.5,Mesoderm,Pharyngeal arch mesenchyme,10
8.0,8.5,Paraxial mesoderm,Pharyngeal arch mesenchyme,4
8.0,8.5,Uncommitted,Pharyngeal arch mesenchyme,53
8.0,8.5,Lateral plate mesoderm,Intermediate mesoderm,42
8.0,8.5,Lateral plate mesoderm,Mesothelium,18
8.0,8.5,Lateral plate mesoderm,Frontonasal mesenchyme,2
8.0,8.5,Lateral plate mesoderm,Pharyngeal arch mesenchyme,4
8.0,8.5,Paraxial mesoderm,Frontonasal mesenchyme,4
8.0,8.5,Paraxial mesoderm,Trunk neural crest,1
8.0,8.5,Uncommitted,Epidermal progenitor,130
8.0,8.5,Ectoderm,Somatic mesoderm,52
8.0,8.5,Ectoderm,Dorsal root ganglion progenitor,37
8.0,8.5,Neural crest,Splanchnic mesoderm,1
8.0,8.5,Uncommitted,Spinal cord (cervical),191
8.0,8.5,Neural crest,Sclerotome,1
8.0,8.5,Lateral plate mesoderm,Endocardial cell,45
8.0,8.5,Surface ectoderm,Cranial neural crest,1
8.0,8.5,Ectoderm,Nascent somite,13
8.0,8.5,Ectoderm,Head paraxial mesoderm,8
8.0,8.5,Spinal cord (sacral),Spinal cord (sacral),41
8.0,8.5,Neural ectoderm,Olfactory placode,13
8.0,8.5,Primordial germ cell,Primordial germ cell,6
8.0,8.5,Paraxial mesoderm,Hepatoblast,1
8.0,8.5,Ectoderm,Somatic motor neuron,6
8.0,8.5,Uncommitted,Cranial motor neuron,17
8.0,8.5,Paraxial mesoderm,Cranial neural crest,1
8.0,8.5,Uncommitted,Olfactory placode,10
8.0,8.5,Neural ectoderm,Vagal neural crest,17
8.0,8.5,Ectoderm,Paraxial mesoderm,15
8.0,8.5,Uncommitted,Pharyngeal mesoderm,2
8.0,8.5,Uncommitted,Dorsal root ganglion progenitor,5
8.0,8.5,Neural crest,Spinal cord (thoracic),3
8.0,8.5,Neural crest,Spinal cord (lumbar),2
8.0,8.5,Neural crest,Sacral neural crest,2
8.0,8.5,Ectoderm,Otic sensory neuron,11
8.0,8.5,Paraxial mesoderm,Arterial endothelial cell,5
8.0,8.5,Neural ectoderm,Amniotic ectoderm,2
8.0,8.5,Lateral plate mesoderm,Hepatoblast,1
8.0,8.5,Lateral plate mesoderm,Head paraxial mesoderm,2
8.0,8.5,Lateral plate mesoderm,Telencephalon,2
8.0,8.5,Lateral plate mesoderm,Eye field,1
8.0,8.5,Uncommitted,Somatic motor neuron,48
8.0,8.5,Neural ectoderm,Notochord,3
8.0,8.5,Neural ectoderm,Axial progenitor,18
8.0,8.5,Lateral plate mesoderm,Hemogenic endothelium,6
8.0,8.5,Ectoderm,Endothelial cell,11
8.0,8.5,Surface ectoderm,Trigeminal ganglion neuron,1
8.0,8.5,Neural crest,Midbrain neuron,6
8.0,8.5,Neural crest,Diencephalon,5
8.0,8.5,Blood,Macrophage,8
8.0,8.5,Blood,Hematopoietic progenitor,4
8.0,8.5,Uncommitted,Pharyngeal endoderm,9
8.0,8.5,Mesoderm,First heart field,11
8.0,8.5,Surface ectoderm,Foregut,1
8.0,8.5,Uncommitted,Lateral plate mesoderm,54
8.0,8.5,Uncommitted,Hindlimb field,22
8.0,8.5,Uncommitted,Autonomic progenitor,5
8.0,8.5,Neural ectoderm,Nascent somite,13
8.0,8.5,Uncommitted,Myotome,5
8.0,8.5,Mesoderm,Notochord,6
8.0,8.5,Ectoderm,Lens placode,29
8.0,8.5,Endoderm,Splanchnic mesoderm,1
8.0,8.5,Paraxial mesoderm,Spinal cord (sacral),3
8.0,8.5,Ectoderm,Trigeminal sensory neuron,34
8.0,8.5,Mesoderm,Endocardial cell,30
8.0,8.5,Hematopoietic progenitor,Hematopoietic progenitor,15
8.0,8.5,Ectoderm,Epibranchial placode,15
8.0,8.5,Ectoderm,Amniotic ectoderm,57
8.0,8.5,Ectoderm,Epibranchial sensory neuron,5
8.0,8.5,Mesoderm,Autonomic progenitor,1
8.0,8.5,Neural ectoderm,Trigeminal placode,4
8.0,8.5,Mesoderm,Axial progenitor,9
8.0,8.5,Mesoderm,Spinal cord (sacral),10
8.0,8.5,Mesoderm,Spinal cord (lumbar),8
8.0,8.5,Mesoderm,Sacral neural crest,2
8.0,8.5,Neural ectoderm,Autonomic progenitor,4
8.0,8.5,Neural ectoderm,Pharyngeal mesoderm,2
8.0,8.5,Neural ectoderm,Second heart field,2
8.0,8.5,Neural ectoderm,Endocardial cell,1
8.0,8.5,Neural ectoderm,Endothelial cell,2
8.0,8.5,Mesoderm,Allantois,3
8.0,8.5,Lateral plate mesoderm,Spinal cord (thoracic),1
8.0,8.5,Paraxial mesoderm,Second heart field,10
8.0,8.5,Lateral plate mesoderm,Arterial endothelial cell,14
8.0,8.5,Mesoderm,Neural ectoderm,12
8.0,8.5,Paraxial mesoderm,Axial progenitor,4
8.0,8.5,Neural ectoderm,Pharyngeal endoderm,1
8.0,8.5,Ectoderm,Otic placode,17
8.0,8.5,Neural crest,Spinal cord interneuron,5
8.0,8.5,Neural crest,Hindbrain (r1),5
8.0,8.5,Paraxial mesoderm,Pharyngeal endoderm,1
8.0,8.5,Mesoderm,Epicardium,8
8.0,8.5,Mesoderm,Periocular mesoderm,38
8.0,8.5,Uncommitted,Endothelial cell,13
8.0,8.5,Paraxial mesoderm,Hindbrain (r5-r8),3
8.0,8.5,Paraxial mesoderm,Somatic motor neuron,4
8.0,8.5,Uncommitted,Lens placode,8
8.0,8.5,Lateral plate mesoderm,Hypaxial myogenic progenitor,4
8.0,8.5,Mesoderm,Epidermal progenitor,22
8.0,8.5,Surface ectoderm,Somatic mesoderm,3
8.0,8.5,Mesoderm,Extraembryonic mesoderm,79
8.0,8.5,Neural crest,Spinal cord (cervical),5
8.0,8.5,Neural crest,Hindbrain (r2-r4),4
8.0,8.5,Mesoderm,Myotome,15
8.0,8.5,Mesoderm,Juxtacardiac field,12
8.0,8.5,Ectoderm,Extraembryonic mesoderm,2
8.0,8.5,Endoderm,Somatic mesoderm,1
8.0,8.5,Mesoderm,Spinal cord (thoracic),6
8.0,8.5,Mesoderm,Cranial motor neuron,1
8.0,8.5,Mesoderm,Trigeminal placode,2
8.0,8.5,Uncommitted,Frontonasal mesenchyme,9
8.0,8.5,Uncommitted,Arterial endothelial cell,1
8.0,8.5,Uncommitted,Extraembryonic mesoderm,2
8.0,8.5,Uncommitted,Epibranchial sensory neuron,5
8.0,8.5,Neural crest,Head paraxial mesoderm,2
8.0,8.5,Neural crest,Trigeminal sensory neuron,4
8.0,8.5,Ectoderm,Arterial endothelial cell,2
8.0,8.5,Paraxial mesoderm,Midbrain,1
8.0,8.5,Mesoderm,Spinal cord (cervical),3
8.0,8.5,Neural ectoderm,Intermediate mesoderm,4
8.0,8.5,Paraxial mesoderm,Hindbrain (r2-r4),1
8.0,8.5,Neural crest,Lens placode,2
8.0,8.5,Lateral plate mesoderm,Dermomyotome,7
8.0,8.5,Lateral plate mesoderm,Endothelial progenitor,13
8.0,8.5,Mesoderm,Hindbrain (r2-r4),3
8.0,8.5,Neural crest,Telencephalon,4
8.0,8.5,Allantois,Allantois,2
8.0,8.5,Paraxial mesoderm,Foregut,1
8.0,8.5,Uncommitted,Surface ectoderm,30
8.0,8.5,Uncommitted,Notochord,4
8.0,8.5,Mesoderm,Telencephalon,3
8.0,8.5,Mesoderm,Diencephalon,1
8.0,8.5,Mesoderm,Midbrain,1
8.0,8.5,Uncommitted,Forelimb field,17
8.0,8.5,Lateral plate mesoderm,Hindbrain (r5-r8),1
8.0,8.5,Neural ectoderm,Forelimb field,1
8.0,8.5,Neural ectoderm,Epidermal progenitor,1
8.0,8.5,Ectoderm,First heart field,1
8.0,8.5,Neural ectoderm,Somatic mesoderm,3
8.0,8.5,Ectoderm,Hypothalamus,7
8.0,8.5,Uncommitted,Megakaryocyte,1
8.0,8.5,Uncommitted,Foregut,3
8.0,8.5,Ectoderm,Floor plate,11
8.0,8.5,Surface ectoderm,Dermomyotome,1
8.0,8.5,Neural crest,Nascent somite,1
8.0,8.5,Mesoderm,Floor plate,6
8.0,8.5,Uncommitted,Midbrain neuron,4
8.0,8.5,Uncommitted,Midbrain,18
8.0,8.5,Uncommitted,Trigeminal placode,12
8.0,8.5,Blood,Megakaryocyte,5
8.0,8.5,Neural crest,Autonomic neuron,10
8.0,8.5,Autonomic neuron,Autonomic neuron,5
8.0,8.5,Paraxial mesoderm,Spinal cord (thoracic),4
8.0,8.5,Surface ectoderm,Second heart field,1
8.0,8.5,Paraxial mesoderm,Autonomic progenitor,1
8.0,8.5,Paraxial mesoderm,Olfactory placode,1
8.0,8.5,Neural ectoderm,Dorsal root ganglion neuron,3
8.0,8.5,Surface ectoderm,Pharyngeal arch mesenchyme,5
8.0,8.5,Uncommitted,Cranial neural crest,15
8.0,8.5,Uncommitted,Juxtacardiac field,1
8.0,8.5,Uncommitted,Midgut,3
8.0,8.5,Lateral plate mesoderm,Allantois,3
8.0,8.5,Uncommitted,Hypothalamus,11
8.0,8.5,Lateral plate mesoderm,Surface ectoderm,1
8.0,8.5,Surface ectoderm,Endothelial progenitor,1
8.0,8.5,Neural ectoderm,Endothelial progenitor,1
8.0,8.5,Paraxial mesoderm,Roof plate,1
8.0,8.5,Uncommitted,Otic placode,6
8.0,8.5,Uncommitted,Trigeminal ganglion neuron,4
8.0,8.5,Uncommitted,Hypaxial myogenic progenitor,4
8.0,8.5,Endoderm,Nascent somite,1
8.0,8.5,Mesoderm,Pharyngeal endoderm,1
8.0,8.5,Mesoderm,Otic placode,2
8.0,8.5,Ectoderm,Splanchnic mesoderm,7
8.0,8.5,Ectoderm,Lateral plate mesoderm,4
8.0,8.5,Ectoderm,Mesoderm,1
8.0,8.5,Endoderm,Megakaryocyte,1
8.0,8.5,Endoderm,Epidermal progenitor,2
8.0,8.5,Endoderm,Floor plate,1
8.0,8.5,Ectoderm,Second heart field,2
8.0,8.5,Surface ectoderm,Spinal cord (cervical),1
8.0,8.5,Ectoderm,Hypaxial myogenic progenitor,2
8.0,8.5,Ectoderm,Endothelial progenitor,2
8.5,9.0,Dermomyotome,Dermomyotome,6759
8.5,9.0,Sclerotome,Sclerotome,15107
8.5,9.0,Nascent somite,Nascent somite,616
8.5,9.0,Paraxial mesoderm,Dermomyotome,4636
8.5,9.0,Paraxial mesoderm,Spinal cord (thoracic),5
8.5,9.0,Paraxial mesoderm,Sclerotome,4898
8.5,9.0,Paraxial mesoderm,Myotome,337
8.5,9.0,Paraxial mesoderm,Paraxial mesoderm,777
8.5,9.0,Hypaxial myogenic progenitor,Hypaxial myogenic progenitor,770
8.5,9.0,Paraxial mesoderm,Hypaxial myogenic progenitor,575
8.5,9.0,Paraxial mesoderm,Splanchnic mesoderm,23
8.5,9.0,Head paraxial mesoderm,Head paraxial mesoderm,9229
8.5,9.0,Myotome,Myotome,227
8.5,9.0,Paraxial mesoderm,Head paraxial mesoderm,482
8.5,9.0,Paraxial mesoderm,Somatic mesoderm,51
8.5,9.0,Paraxial mesoderm,Nascent somite,535
8.5,9.0,Endothelial progenitor,Endothelial progenitor,252
8.5,9.0,Paraxial mesoderm,Endothelial cell,51
8.5,9.0,Endothelial cell,Endothelial cell,2376
8.5,9.0,Paraxial mesoderm,Endothelial progenitor,68
8.5,9.0,Neural ectoderm,Spinal cord (thoracic),3628
8.5,9.0,Neural ectoderm,Spinal cord (lumbar),1018
8.5,9.0,Spinal cord (lumbar),Spinal cord (lumbar),1062
8.5,9.0,Neural ectoderm,Spinal cord (cervical),4673
8.5,9.0,Spinal cord (thoracic),Spinal cord (thoracic),3633
8.5,9.0,Neural ectoderm,Spinal cord interneuron,1909
8.5,9.0,Neural ectoderm,Neural ectoderm,3144
8.5,9.0,Spinal cord (cervical),Spinal cord (cervical),5228
8.5,9.0,Somatic motor neuron,Somatic motor neuron,583
8.5,9.0,Neural ectoderm,Hindbrain (r5-r8),3487
8.5,9.0,Spinal cord interneuron,Spinal cord interneuron,1062
8.5,9.0,Neural ectoderm,Somatic motor neuron,1064
8.5,9.0,Hindbrain (r5-r8),Hindbrain (r5-r8),3688
8.5,9.0,Paraxial mesoderm,Presomitic mesoderm,362
8.5,9.0,Presomitic mesoderm,Presomitic mesoderm,919
8.5,9.0,Pharyngeal mesoderm,Pharyngeal mesoderm,1913
8.5,9.0,Second heart field,Second heart field,1701
8.5,9.0,First heart field,First heart field,465
8.5,9.0,Lateral plate mesoderm,Splanchnic mesoderm,1703
8.5,9.0,Lateral plate mesoderm,Epicardium,73
8.5,9.0,Lateral plate mesoderm,Somatic mesoderm,4256
8.5,9.0,Lateral plate mesoderm,Juxtacardiac field,92
8.5,9.0,Juxtacardiac field,Juxtacardiac field,308
8.5,9.0,Somatic mesoderm,Somatic mesoderm,11392
8.5,9.0,Mesoderm,Sclerotome,662
8.5,9.0,Mesoderm,Intermediate mesoderm,1165
8.5,9.0,Neural ectoderm,Roof plate,543
8.5,9.0,Hindbrain (r1),Hindbrain (r1),2867
8.5,9.0,Roof plate,Roof plate,819
8.5,9.0,Pharyngeal arch mesenchyme,Pharyngeal arch mesenchyme,9891
8.5,9.0,Ectoderm,Spinal cord (cervical),358
8.5,9.0,Ectoderm,Pharyngeal arch mesenchyme,305
8.5,9.0,Neural ectoderm,Hindbrain (r1),1482
8.5,9.0,Cranial neural crest,Cranial neural crest,1727
8.5,9.0,Ectoderm,Hindbrain (r2-r4),103
8.5,9.0,Ectoderm,Cranial neural crest,202
8.5,9.0,Ectoderm,Hindbrain (r5-r8),105
8.5,9.0,Ectoderm,Vagal neural crest,180
8.5,9.0,Neural ectoderm,Hindbrain (r2-r4),2147
8.5,9.0,Neural crest,Cranial neural crest,583
8.5,9.0,Neural crest,Vagal neural crest,458
8.5,9.0,Hindbrain (r2-r4),Hindbrain (r2-r4),4795
8.5,9.0,Midbrain neuron,Midbrain neuron,545
8.5,9.0,Midbrain,Midbrain,3799
8.5,9.0,Neural ectoderm,Midbrain neuron,631
8.5,9.0,Neural ectoderm,Midbrain,1866
8.5,9.0,Diencephalon,Diencephalon,2439
8.5,9.0,Neural crest,Frontonasal mesenchyme,324
8.5,9.0,Frontonasal mesenchyme,Frontonasal mesenchyme,6740
8.5,9.0,Paraxial mesoderm,Intermediate mesoderm,67
8.5,9.0,Intermediate mesoderm,Intermediate mesoderm,1570
8.5,9.0,Forelimb field,Forelimb field,4995
8.5,9.0,Neural ectoderm,Nascent somite,44
8.5,9.0,Neural ectoderm,Dermomyotome,54
8.5,9.0,Neural ectoderm,Floor plate,1835
8.5,9.0,Spinal cord (sacral),Spinal cord (sacral),383
8.5,9.0,Neural ectoderm,Spinal cord (sacral),323
8.5,9.0,Floor plate,Floor plate,2681
8.5,9.0,Neural ectoderm,Hindbrain (isthmic organizer),563
8.5,9.0,Hindbrain (isthmic organizer),Hindbrain (isthmic organizer),416
8.5,9.0,Telencephalon,Telencephalon,7262
8.5,9.0,Neural ectoderm,Telencephalon,1768
8.5,9.0,Neural ectoderm,Eye field,915
8.5,9.0,Eye field,Eye field,1423
8.5,9.0,Neural ectoderm,Cranial neural crest,85
8.5,9.0,Axial progenitor,Axial progenitor,216
8.5,9.0,Uncommitted,Presomitic mesoderm,514
8.5,9.0,Uncommitted,Hindgut,9
8.5,9.0,Hindgut,Hindgut,856
8.5,9.0,Midgut,Midgut,478
8.5,9.0,Foregut,Foregut,666
8.5,9.0,Uncommitted,Uncommitted,130
8.5,9.0,Uncommitted,Epidermal progenitor,26
8.5,9.0,Hepatoblast,Hepatoblast,380
8.5,9.0,Neural ectoderm,Hypothalamus,771
8.5,9.0,Neural ectoderm,Diencephalon,1359
8.5,9.0,Neural ectoderm,Hypothalamic neuron,252
8.5,9.0,Cranial motor neuron,Cranial motor neuron,484
8.5,9.0,Periocular mesoderm,Periocular mesoderm,438
8.5,9.0,Paraxial mesoderm,Periocular mesoderm,56
8.5,9.0,Paraxial mesoderm,Pharyngeal mesoderm,116
8.5,9.0,Pharyngeal endoderm,Pharyngeal endoderm,1421
8.5,9.0,Endoderm,Pharyngeal endoderm,75
8.5,9.0,Endoderm,Epidermal progenitor,3
8.5,9.0,Splanchnic mesoderm,Splanchnic mesoderm,4013
8.5,9.0,Notochord,Notochord,297
8.5,9.0,Hypothalamus,Hypothalamus,1229
8.5,9.0,Trigeminal ganglion neuron,Trigeminal ganglion neuron,288
8.5,9.0,Mesoderm,Mesoderm,328
8.5,9.0,Neural ectoderm,Axial progenitor,66
8.5,9.0,Hypothalamic neuron,Hypothalamic neuron,137
8.5,9.0,Neural ectoderm,Cranial motor neuron,561
8.5,9.0,Trigeminal sensory neuron,Trigeminal sensory neuron,520
8.5,9.0,Endoderm,Midgut,37
8.5,9.0,Endoderm,Hindgut,43
8.5,9.0,Endoderm,Foregut,79
8.5,9.0,Uncommitted,Somatic mesoderm,82
8.5,9.0,Uncommitted,Pharyngeal arch mesenchyme,10
8.5,9.0,Uncommitted,Axial progenitor,361
8.5,9.0,Uncommitted,Spinal cord (sacral),368
8.5,9.0,Uncommitted,Somatic motor neuron,22
8.5,9.0,Uncommitted,Spinal cord (lumbar),394
8.5,9.0,Uncommitted,Neural ectoderm,64
8.5,9.0,Uncommitted,Spinal cord (thoracic),242
8.5,9.0,Uncommitted,Floor plate,47
8.5,9.0,Extraembryonic mesoderm,Extraembryonic mesoderm,1619
8.5,9.0,Mesoderm,Presomitic mesoderm,197
8.5,9.0,Mesoderm,Somatic mesoderm,1776
8.5,9.0,Mesoderm,Nascent somite,173
8.5,9.0,Mesoderm,Dermomyotome,788
8.5,9.0,Lateral plate mesoderm,Dermomyotome,15
8.5,9.0,Lateral plate mesoderm,Lateral plate mesoderm,601
8.5,9.0,Mesoderm,Hindlimb field,166
8.5,9.0,Lateral plate mesoderm,Forelimb field,2025
8.5,9.0,Lateral plate mesoderm,Second heart field,354
8.5,9.0,Lateral plate mesoderm,Pharyngeal mesoderm,31
8.5,9.0,Epicardium,Epicardium,298
8.5,9.0,Olfactory placode,Olfactory placode,1081
8.5,9.0,Surface ectoderm,Trigeminal placode,400
8.5,9.0,Surface ectoderm,Olfactory placode,449
8.5,9.0,Surface ectoderm,Surface ectoderm,901
