source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n,top5_for,proposed_explanation,novelty
Otic sensory neuron,Spinal cord (cervical),5.925564960753747,-0.24735867082594964,-9.682803952718963,2.250269271933319e-05,0.0,974,41051,,,
Otic sensory neuron,Spinal cord (lumbar),5.778968005083182,-0.2524256380950283,-9.543906629460794,0.008899389812882104,0.0,974,12722,,,
Otic sensory neuron,Spinal cord (sacral),5.742243482780353,-0.22367185739945109,-7.613524652371851,0.004582480108627483,0.0,974,5351,,,
Otic sensory neuron,Spinal cord (thoracic),5.831223875788094,-0.2736399913946255,-9.724180687959096,0.008011479542610143,0.0,974,35061,,,
Otic sensory neuron,Spinal cord interneuron,5.985983441122272,-0.2625234488728226,-9.059901424837316,0.003391155171551933,0.0,974,12470,,,
Otic sensory neuron,Splanchnic mesoderm,6.055730587052456,-0.03247125258037572,-0.8741343677471397,0.010501981022100475,0.45,974,21642,,,
Otic sensory neuron,Surface ectoderm,5.884404212459407,0.3796434207269351,12.881243085920644,0.013758527824939018,0.0,974,2649,,,
Otic sensory neuron,Telencephalon,5.83605267159734,-0.1545659681075442,-5.909333206727186,0.008256418919894499,0.0,974,34300,,,
Otic sensory neuron,Trigeminal ganglion neuron,6.027558839078004,0.38820535564822095,12.556137406984886,0.01802509961636139,0.0,974,1765,,,
Otic sensory neuron,Trigeminal placode,6.977260209487281,1.1895593188742897,45.60625316999988,0.026375624333167622,0.0,974,6546,Otic sensory neuron; Trigeminal placode,Both derive from the cranial preplacodal ectoderm (PPE) surrounding the anterior neural plate—the otic placode giving rise to otic sensory neurons and the trigeminal (ophthalmic/maxillomandibular) placode—so they share a common placodal progenitor domain.,2
Otic sensory neuron,Trigeminal sensory neuron,6.515790975452048,0.8326818746165424,27.840773534816574,0.08284662184512398,0.0,974,3198,,,
Otic sensory neuron,Trunk neural crest,5.899380458037374,0.03534142979662214,1.6360784825205819,0.007918044927272216,0.08,974,6809,,,
Otic sensory neuron,Vagal neural crest,5.990872374384395,0.11232553500208849,3.9477763346374153,0.006257764232597039,0.17,974,4937,,,
Periocular mesoderm,Periocular mesoderm,9.500000000004325,2.960594732333751e-15,3.552503275553333e-05,4.428139214640613e-28,1.0,1739,1739,,,
Periocular mesoderm,Pharyngeal arch mesenchyme,5.591379801565329,-0.2981308867387093,-15.556494733483357,0.003878079823428563,0.0,1739,39085,,,
Periocular mesoderm,Pharyngeal endoderm,5.62280202797093,0.17608716610773398,11.755872393925182,0.06246194363720972,0.0,1739,5045,,,
Periocular mesoderm,Pharyngeal mesoderm,6.34438010230664,0.6936635201491693,38.36224863156928,0.003920657956159994,0.0,1739,7691,Periocular mesoderm; Pharyngeal mesoderm,"Both cell types derive from the anterior cranial/head mesoderm (paraxial and splanchnic head mesoderm, including the cardiopharyngeal field), a contiguous rostral mesodermal pool that supplies periocular mesenchyme around the eye and the core mesoderm of the pharyngeal arches.",2
Periocular mesoderm,Presomitic mesoderm,5.6239320987389805,-0.2852909949279783,-13.564623157325235,0.006283352130163445,0.0,1739,8521,,,
Periocular mesoderm,Primordial germ cell,4.408615914402178,-0.23907198824410703,-2.46778641554266,0.46054008316854467,0.08,1495,25,,,
Periocular mesoderm,Roof plate,5.564812654794032,-0.380557677444951,-17.60252273115388,5.849843706381546e-06,0.0,1739,6035,,,
Periocular mesoderm,Sacral neural crest,5.4375824038816765,-0.22963259125324095,-8.391869828427863,0.0030360179833397324,0.0,1739,2156,,,
Periocular mesoderm,Sclerotome,5.902170171087314,-0.20555562643764258,-11.381760006732286,0.0001832977372076365,0.0,1739,74334,,,
Periocular mesoderm,Second heart field,5.883830891122095,0.21253757139959184,12.139313468951096,0.005984347596074429,0.0,1739,6952,,,
Periocular mesoderm,Somatic mesoderm,5.839529472094367,-0.25248801218438793,-12.44125468080639,0.0008007384096598755,0.0,1739,66151,,,
Periocular mesoderm,Somatic motor neuron,5.631204232446211,-0.2513194455665794,-10.633072021602647,0.007850589200253905,0.0,1739,6559,,,
Periocular mesoderm,Spinal cord (cervical),5.716051842980974,-0.37020591190687063,-17.737122772364724,0.005143363825014875,0.0,1739,41051,,,
Periocular mesoderm,Spinal cord (lumbar),5.672889730382981,-0.2690253465715709,-12.062957697237943,0.005125292012842065,0.0,1739,12722,,,
Periocular mesoderm,Spinal cord (sacral),5.611375779972701,-0.26871237327158265,-12.259193878088075,0.004955124712929194,0.0,1739,5351,,,
Periocular mesoderm,Spinal cord (thoracic),5.694107465443554,-0.3235719406677087,-17.378235084207915,0.0049309401156503955,0.0,1739,35061,,,
Periocular mesoderm,Spinal cord interneuron,5.713518867025074,-0.445459313353665,-21.07355170549301,0.0012242333575616417,0.0,1739,12470,,,
Periocular mesoderm,Splanchnic mesoderm,5.744812235476563,-0.25762373017985113,-12.38593377495416,0.003814108582278853,0.0,1739,21642,,,
Periocular mesoderm,Surface ectoderm,5.362260377782217,-0.059240672246367275,-1.8822380127754605,0.01133334743437424,0.06,1739,2649,,,
Periocular mesoderm,Telencephalon,5.5377905486208725,-0.3646231964650865,-19.337133338944813,0.023147231551154373,0.0,1739,34300,,,
Periocular mesoderm,Trigeminal ganglion neuron,5.3290128436615145,-0.2256070750309771,-8.258418674697756,0.010278475270471597,0.0,1739,1765,,,
Periocular mesoderm,Trigeminal placode,5.438197955405827,-0.2613878169273889,-12.658328613773792,0.0012998923393400291,0.0,1739,6546,,,
Periocular mesoderm,Trigeminal sensory neuron,5.340295365374197,-0.25893292297713916,-9.925857669618518,0.027487721400611863,0.0,1739,3198,,,
Periocular mesoderm,Trunk neural crest,5.521249919233224,-0.25387898692914607,-11.418973975735918,0.0019458124782630937,0.0,1739,6809,,,
Periocular mesoderm,Vagal neural crest,5.4936603847791,-0.29631884739616005,-13.71243704711997,0.0003662644550469652,0.0,1739,4937,,,
Pharyngeal arch mesenchyme,Pharyngeal arch mesenchyme,9.500000000006471,1.0066022089934753e-14,9.47150559098e-05,3.418397255957718e-28,1.0,39085,39085,,,
Pharyngeal arch mesenchyme,Pharyngeal endoderm,5.602316050161673,-0.45198020565460223,-38.092648061865276,0.0016499834256513642,0.0,39085,5045,,,
Pharyngeal arch mesenchyme,Pharyngeal mesoderm,5.972606108583965,-0.28658390249942683,-31.198022683656514,0.006854939893078501,0.0,39085,7691,,,
Pharyngeal arch mesenchyme,Presomitic mesoderm,6.43329187539598,-0.08582596934355131,-9.415879553149749,0.0004223142607124777,0.0,39085,8521,,,
Pharyngeal arch mesenchyme,Primordial germ cell,4.69112018120882,-0.5618615765579231,-4.608710017637826,0.0007983908109902434,0.0,26605,25,,,
Pharyngeal arch mesenchyme,Roof plate,7.2850977538984685,0.7316034633643346,68.41126115283949,0.013227681477039007,0.0,39085,6035,Pharyngeal arch mesenchyme,"Pharyngeal arch mesenchyme is largely cranial neural-crest-derived ectomesenchyme, and neural crest delaminates from the dorsal neural tube at the neural plate border immediately adjacent to the roof plate, so both trace back to a common dorsal neuroectoderm / neural-plate-border progenitor pool.",2
Pharyngeal arch mesenchyme,Sacral neural crest,6.506824953449754,0.23111974546734496,13.927592250724587,0.0012444904864009842,0.0,39085,2156,,,
Pharyngeal arch mesenchyme,Sclerotome,6.327732775375057,-0.38506607184574815,-79.2936097495508,0.0010046245808365821,0.0,39085,74334,,,
Pharyngeal arch mesenchyme,Second heart field,6.075254177566717,-0.2042844768389651,-21.528671557012483,0.01035192536967153,0.0,39085,6952,,,
Pharyngeal arch mesenchyme,Somatic mesoderm,6.646734175519138,-0.04998517779343133,-11.21035441358625,0.00593468615785792,0.0,39085,66151,,,
Pharyngeal arch mesenchyme,Somatic motor neuron,6.089861732429718,-0.40032650324574287,-39.259649435378506,0.0006070989095051322,0.0,39085,6559,,,
Pharyngeal arch mesenchyme,Spinal cord (cervical),6.720728514568677,0.02656024075718418,5.307642586463655,0.0004295627623751931,0.02,39085,41051,,,
Pharyngeal arch mesenchyme,Spinal cord (lumbar),6.458191836655399,-0.0926991453401061,-11.384540109851747,8.59888673581814e-06,0.0,39085,12722,,,
Pharyngeal arch mesenchyme,Spinal cord (sacral),6.358632094756018,-0.12856897450953664,-11.35398497594268,0.00151944447295713,0.0,39085,5351,,,
Pharyngeal arch mesenchyme,Spinal cord (thoracic),6.534613630429185,-0.09140194048397306,-16.187558024800534,7.096107195789806e-05,0.0,39085,35061,,,
Pharyngeal arch mesenchyme,Spinal cord interneuron,6.885478928176242,0.11797263175852812,14.907755217753072,0.0010145131210466279,0.0,39085,12470,,,
Pharyngeal arch mesenchyme,Splanchnic mesoderm,6.492164314125243,-0.11866138957881518,-20.35249058562995,0.005446502204754348,0.0,39085,21642,,,
Pharyngeal arch mesenchyme,Surface ectoderm,6.086993933493242,0.05872305700147429,4.351618281878872,0.00806483933372026,0.07,39085,2649,,,
Pharyngeal arch mesenchyme,Telencephalon,6.757525527660765,0.24844131968657854,44.4677112097252,0.005438980652823195,0.0,39085,34300,,,
Pharyngeal arch mesenchyme,Trigeminal ganglion neuron,7.224941491507368,1.061162868033741,56.57479033724562,0.00013762859520560363,0.0,39085,1765,Pharyngeal arch mesenchyme; Trigeminal ganglion neuron,"Both cell types largely derive from cranial (mid-/hindbrain and first-arch) neural crest, which produces the ectomesenchyme filling the pharyngeal arches as well as the neural-crest-derived neurons of the trigeminal ganglion, so their shared ancestry reflects a common cranial neural crest progenitor pool.",2
Pharyngeal arch mesenchyme,Trigeminal placode,6.98929907586075,0.6824465895054285,61.95534749650523,0.0002141143722278836,0.0,39085,6546,,,
Pharyngeal arch mesenchyme,Trigeminal sensory neuron,6.6638781327005425,0.45939030517758744,32.588723013332775,0.00306151612903697,0.0,39085,3198,,,
Pharyngeal arch mesenchyme,Trunk neural crest,6.699745504944354,0.3141505091533621,30.15863753431962,0.0018449247282647796,0.0,39085,6809,,,
Pharyngeal arch mesenchyme,Vagal neural crest,6.920472901378663,0.5251623357518836,47.75549030853142,2.532924849072702e-05,0.0,39085,4937,,,
Pharyngeal endoderm,Pharyngeal endoderm,9.500000000005528,-4.736951571734001e-15,-4.14431730022e-05,1.3989133385919275e-28,1.0,5045,5045,,,
Pharyngeal endoderm,Pharyngeal mesoderm,5.721016769550541,-0.09582602132998108,-8.604684340284257,0.0032534903702802686,0.01,5045,7691,,,
Pharyngeal endoderm,Presomitic mesoderm,5.726516668762507,-0.3503570553528445,-29.32132386844985,0.006588192901027776,0.0,5045,8521,,,
Pharyngeal endoderm,Primordial germ cell,4.692369200749237,-0.09863434818499961,-1.0189422583296988,0.016109538945155513,0.93,3408,25,,,
Pharyngeal endoderm,Roof plate,5.6161824592980105,-0.4938921037476911,-34.46680104694027,0.0020903821402359114,0.0,5045,6035,,,
Pharyngeal endoderm,Sacral neural crest,5.502426240711782,-0.32855567933565055,-18.459283659698816,0.00819765837419398,0.0,5045,2156,,,
Pharyngeal endoderm,Sclerotome,5.905475721205252,-0.36513002580675885,-33.42980778839404,4.300165386591827e-05,0.0,5045,74334,,,
Pharyngeal endoderm,Second heart field,5.744955446655659,-0.09186389360847198,-8.596276628590017,0.00367972187259733,0.0,5045,6952,,,
Pharyngeal endoderm,Somatic mesoderm,5.783636473174937,-0.4692985202416997,-39.92023879960022,0.012821624773873046,0.0,5045,66151,,,
Pharyngeal endoderm,Somatic motor neuron,5.7640649266296995,-0.2817663334061565,-19.939427941986494,0.0020086092848175825,0.0,5045,6559,,,
Pharyngeal endoderm,Spinal cord (cervical),5.787935491201632,-0.4635026550342598,-40.647882590991316,0.0025134887843984207,0.0,5045,41051,,,
Pharyngeal endoderm,Spinal cord (lumbar),5.737223396093781,-0.3709556917582629,-28.91922477625489,0.0069988774246293,0.0,5045,12722,,,
Pharyngeal endoderm,Spinal cord (sacral),5.70661384548121,-0.33777940028043485,-23.89021177378429,0.010619349737234862,0.0,5045,5351,,,
Pharyngeal endoderm,Spinal cord (thoracic),5.7828083587492785,-0.4011934944717395,-34.766688903737666,0.002572069433382965,0.0,5045,35061,,,
Pharyngeal endoderm,Spinal cord interneuron,5.789740280938983,-0.5344888317804545,-41.58860120921822,0.0007818879026397997,0.0,5045,12470,,,
Pharyngeal endoderm,Splanchnic mesoderm,5.749363699079974,-0.416788543825555,-32.91172139072952,0.0023872588900047727,0.0,5045,21642,,,
Pharyngeal endoderm,Surface ectoderm,5.533361705105695,-0.04907685559027867,-4.312564416741913,0.05223944754915356,0.56,5045,2649,,,
Pharyngeal endoderm,Telencephalon,5.639937909404881,-0.4262527842832909,-37.43922387668105,0.009685069397930901,0.0,5045,34300,,,
Pharyngeal endoderm,Trigeminal ganglion neuron,5.448915637253716,-0.27152083667705806,-14.68298035329461,0.0023320812114453245,0.0,5045,1765,,,
Pharyngeal endoderm,Trigeminal placode,5.534327564080649,-0.3294277241961246,-23.315500198403015,0.011502546234439373,0.0,5045,6546,,,
Pharyngeal endoderm,Trigeminal sensory neuron,5.540096858926302,-0.2199711304899976,-14.920015767561587,0.03693097272048078,0.93,5045,3198,,,
Pharyngeal endoderm,Trunk neural crest,5.554750494097277,-0.3885812868382071,-27.80507056414046,0.00787344119382519,0.0,5045,6809,,,
Pharyngeal endoderm,Vagal neural crest,5.584048095923823,-0.368825135078587,-25.214245416924474,0.0039797952996915905,0.0,5045,4937,,,
Pharyngeal mesoderm,Pharyngeal mesoderm,9.500000000008155,-1.0658141036401503e-14,-0.00011247641524129216,2.398137151871876e-28,1.0,7691,7691,,,
Pharyngeal mesoderm,Presomitic mesoderm,5.955128003244023,-0.327094145099639,-29.780768521234837,0.004568545309595981,0.0,7691,8521,,,
Pharyngeal mesoderm,Primordial germ cell,4.63189329120096,-0.36188188669697263,-3.86469832685353,0.056813625467090546,0.11,5575,25,,,
Pharyngeal mesoderm,Roof plate,5.947458940133235,-0.36964732949347895,-28.327749022119047,0.0067070558034611275,0.0,7691,6035,,,
Pharyngeal mesoderm,Sacral neural crest,5.774707132829556,-0.26251663137528575,-15.619323813228817,0.004888141530468476,0.0,7691,2156,,,
Pharyngeal mesoderm,Sclerotome,6.426672093011572,-0.05001610148265101,-5.5554260442932275,0.004437999988159407,0.0,7691,74334,,,
Pharyngeal mesoderm,Second heart field,7.090146098063859,1.0485871031308314,107.08552026785286,0.00031086551454698847,0.0,7691,6952,Pharyngeal mesoderm; Second heart field,"The second heart field is a sub-population of the anterior pharyngeal (splanchnic) mesoderm, both deriving from the common cardiopharyngeal mesoderm progenitor pool (Mesp1+ anterior mesoderm) that co-generates outflow-tract cardiomyocytes and branchiomeric/pharyngeal muscle, so their shared ancestry reflects direct lineage continuity rather than mere co-emergence.",1
Pharyngeal mesoderm,Somatic mesoderm,6.557167135467357,0.09778941664686218,10.987753310649369,0.0008975322649751065,0.0,7691,66151,,,
Pharyngeal mesoderm,Somatic motor neuron,5.830936357648884,-0.42246590824514,-36.46466176893221,0.005224075062004658,0.0,7691,6559,,,
Pharyngeal mesoderm,Spinal cord (cervical),5.981670385804041,-0.47385286194058907,-47.67145649630212,0.002328122977330147,0.0,7691,41051,,,
Pharyngeal mesoderm,Spinal cord (lumbar),5.946784585990858,-0.3663444200204819,-35.01156429901653,0.0018917469556283338,0.0,7691,12722,,,
Pharyngeal mesoderm,Spinal cord (sacral),5.909135151791189,-0.3397627512402674,-25.920205874833826,0.001998140104141262,0.0,7691,5351,,,
Pharyngeal mesoderm,Spinal cord (thoracic),5.9677251650328555,-0.4208202247473434,-43.231730963993364,0.0007298437369932661,0.0,7691,35061,,,
Pharyngeal mesoderm,Spinal cord interneuron,5.965733447546305,-0.5643601818000047,-48.92640452603447,0.002237472257363082,0.0,7691,12470,,,
Pharyngeal mesoderm,Splanchnic mesoderm,6.6996228454748845,0.326257521886076,32.29408831633977,0.00034671332332887356,0.0,7691,21642,,,
Pharyngeal mesoderm,Surface ectoderm,5.700798748012993,-0.08892451413759132,-7.154724567887514,0.041307571226618565,0.01,7691,2649,,,
Pharyngeal mesoderm,Telencephalon,5.894372758373957,-0.3768201315905036,-38.901326153442,0.010411105553383287,0.0,7691,34300,,,
Pharyngeal mesoderm,Trigeminal ganglion neuron,5.680877389539165,-0.2449327895497735,-13.976480394331638,0.025704025720205286,0.0,7691,1765,,,
Pharyngeal mesoderm,Trigeminal placode,5.883417474930218,-0.18647052541356324,-16.80706560263778,0.006804415187341633,0.0,7691,6546,,,
Pharyngeal mesoderm,Trigeminal sensory neuron,5.776275330065278,-0.19098022891958255,-14.04203906844811,0.017351591520444312,0.0,7691,3198,,,
Pharyngeal mesoderm,Trunk neural crest,5.878049420930168,-0.2689761925152568,-21.641525472900966,0.0023608104737395104,0.0,7691,6809,,,
Pharyngeal mesoderm,Vagal neural crest,5.8727625380326005,-0.28687389040816996,-23.216282789676892,0.007397921042532169,0.0,7691,4937,,,
Presomitic mesoderm,Presomitic mesoderm,9.499999999998046,6.5133084111342514e-15,6.512120068993334e-05,2.6926452231543873e-28,1.0,8521,8521,,,
Presomitic mesoderm,Primordial germ cell,4.748239681271064,-0.5434868718756327,-4.188084746917974,3.8864053884649095e-05,0.0,5758,25,,,
Presomitic mesoderm,Roof plate,6.7988311562258525,0.22269918409515052,15.608397879833374,0.00913983758742415,0.0,8521,6035,,,
Presomitic mesoderm,Sacral neural crest,7.099713779146749,0.8024665933401286,44.636049477034874,0.009606848000716737,0.0,8521,2156,,,
Presomitic mesoderm,Sclerotome,6.919332485645353,0.1839956473676736,20.90159872067406,0.0021995852516836383,0.0,8521,74334,,,
Presomitic mesoderm,Second heart field,5.9920984642390875,-0.30923004738956994,-28.594582280051043,0.0005308829140409573,0.0,8521,6952,,,
Presomitic mesoderm,Somatic mesoderm,6.920047179804809,0.20162875712661213,24.479219001986426,0.0038020296262157713,0.0,8521,66151,,,
Presomitic mesoderm,Somatic motor neuron,6.937147009727234,0.4263315250466402,31.369367226567046,0.0018548378164610813,0.0,8521,6559,,,
Presomitic mesoderm,Spinal cord (cervical),7.114980065371267,0.39838201132745316,41.86985202085463,0.000858519076798234,0.0,8521,41051,,,
Presomitic mesoderm,Spinal cord (lumbar),7.823112601232098,1.2498665742850743,115.13468858799764,0.008721839969941064,0.0,8521,12722,Presomitic mesoderm; Spinal cord (lumbar),"Presomitic (paraxial) mesoderm and lumbar spinal cord both derive from bipotent neuromesodermal progenitors (NMPs) in the caudal lateral epiblast/tailbud, which co-generate posterior paraxial mesoderm and posterior spinal neural tube during axis elongation.",2
Presomitic mesoderm,Spinal cord (sacral),7.952056242402382,1.440937163812244,106.22056980442215,0.0028817430421919006,0.0,8521,5351,Presomitic mesoderm; Spinal cord (sacral),"Both derive from bipotent neuromesodermal progenitors (NMPs) in the caudal lateral epiblast/tailbud, which co-generate paraxial (presomitic) mesoderm and posterior/caudal (sacral) spinal cord neurectoderm during axial elongation.",1
Presomitic mesoderm,Spinal cord (thoracic),7.4668428589159275,0.818289459644773,82.60133415616332,0.0044778227368055595,0.0,8521,35061,Presomitic mesoderm,Presomitic (paraxial) mesoderm and thoracic/posterior spinal cord both descend from bipotent neuromesodermal progenitors (NMPs) in the caudal epiblast/node-streak border and tailbud that co-produce paraxial mesoderm and posterior neural tube during axis elongation.,2
Presomitic mesoderm,Spinal cord interneuron,7.001509482252396,0.21197268103120592,19.45337363751265,0.0027720403295422363,0.0,8521,12470,,,
Presomitic mesoderm,Splanchnic mesoderm,6.494226556022156,-0.1395104033622374,-13.156563594609926,0.010855470511996578,0.0,8521,21642,,,
Presomitic mesoderm,Surface ectoderm,5.823796444404938,-0.2270081973565281,-12.077691758932062,0.012902976187243047,0.0,8521,2649,,,
Presomitic mesoderm,Telencephalon,6.3523543776495215,-0.17876957216370482,-20.544460480586384,4.727920176699178e-05,0.0,8521,34300,,,
Presomitic mesoderm,Trigeminal ganglion neuron,6.073075203984082,-0.11297837461780791,-5.65799763095466,0.0008352842861719861,0.0,8521,1765,,,
Presomitic mesoderm,Trigeminal placode,6.196324744562439,-0.13139185206410176,-9.86830611104019,0.0023750270544936492,0.0,8521,6546,,,
Presomitic mesoderm,Trigeminal sensory neuron,6.05723617019677,-0.1702771781130442,-10.671715246892335,0.0003376940472577518,0.0,8521,3198,,,
Presomitic mesoderm,Trunk neural crest,6.865886733412315,0.4576581830642589,36.403412121777734,0.006539511225077993,0.0,8521,6809,,,
Presomitic mesoderm,Vagal neural crest,6.644678999343846,0.22919117966481503,16.29248223255411,0.003512263356228438,0.0,8521,4937,,,
Primordial germ cell,Primordial germ cell,9.500000000065777,-2.042810365310288e-14,-0.0001953610789252,1.5777218104420236e-30,1.0,25,25,,,
Primordial germ cell,Roof plate,4.703370742749957,-0.6246095236581803,-4.385951312286543,0.0027703184186557575,0.0,25,4620,,,
Primordial germ cell,Sacral neural crest,4.719313410357764,-0.2742351507470242,-1.659769829361124,0.01265255205655218,0.14,25,1327,,,
Primordial germ cell,Sclerotome,4.763541501154957,-0.691338481560634,-6.195859339266988,0.041456921482976195,0.0,25,50563,,,
Primordial germ cell,Second heart field,4.740145602738494,-0.3055665484989132,-2.763656265407908,0.002471284892432012,0.03,25,4875,Primordial germ cell,"Both likely trace back to the proximal-posterior epiblast and its early nascent mesoderm transiting the primitive streak—PGCs are specified from BMP4-induced proximal epiblast adjacent to the same posterior mesoderm that also feeds splanchnic/pharyngeal (second heart field) mesoderm, and the two lineages notably share Prdm1/Blimp1 expression, suggesting a common Blimp1+ proximal-mesodermal progenitor pool.",4
Primordial germ cell,Somatic mesoderm,5.106118780923901,-0.31094791700197844,-2.6242851980078483,0.18312326427194564,0.97,25,44683,,,
Primordial germ cell,Somatic motor neuron,4.684788990077844,-0.5799588726937319,-4.563435210367403,0.013716207895919354,0.0,25,4647,,,
Primordial germ cell,Spinal cord (cervical),4.684383144135109,-0.7572816680342274,-5.7035445226835435,0.0005175984286124439,0.0,25,29744,,,
Primordial germ cell,Spinal cord (lumbar),4.660283618345501,-0.6310848536138662,-5.032409647770022,3.347815507513084e-05,0.0,25,8833,,,
Primordial germ cell,Spinal cord (sacral),4.679432622893367,-0.579192096124383,-4.885816175063539,0.0027354718916621805,0.0,25,3918,,,
Primordial germ cell,Spinal cord (thoracic),4.6782379414047846,-0.7091367164602653,-5.476510896388213,3.6726752548255984e-05,0.0,25,23669,,,
Primordial germ cell,Spinal cord interneuron,4.703793149822096,-0.8194793223335797,-5.676717591268623,8.837400148329183e-05,0.0,25,8878,,,
Primordial germ cell,Splanchnic mesoderm,4.865137317478505,-0.492072293313754,-3.5406131099223526,0.0013455085244696637,0.0,25,14684,,,
Primordial germ cell,Surface ectoderm,4.744550255653824,-0.017174987358314908,-0.02772962383376959,0.011345430948003627,0.59,25,1656,,,
Primordial germ cell,Telencephalon,4.6504353475611335,-0.6284533477268446,-4.969292333860969,0.006729500704786781,0.0,25,25842,,,
Primordial germ cell,Trigeminal ganglion neuron,4.679729845525545,-0.2140954465085092,-1.4514581437431833,0.002397059705141074,0.23,25,1089,,,
Primordial germ cell,Trigeminal placode,4.756022650865832,-0.30666500044028355,-2.184296310380344,9.398851641533229e-05,0.07,25,5129,,,
Primordial germ cell,Trigeminal sensory neuron,4.5949543612431825,-0.32783827814479594,-2.330112423453507,0.011226682673643549,0.09,25,2096,,,
Primordial germ cell,Trunk neural crest,4.716811273605803,-0.38916463909704024,-2.6053613353404845,0.00982927349426049,0.02,25,4056,,,
Primordial germ cell,Vagal neural crest,4.659994926003934,-0.4914845780023156,-3.7928714517693005,0.0012382148689827777,0.0,25,3088,,,
Roof plate,Roof plate,9.5000000000147,5.921189464667501e-16,1.7754419809857267e-05,2.6926452231543873e-28,1.0,6035,6035,,,
Roof plate,Sacral neural crest,7.17870956761109,0.8488635475742049,42.400197585504365,0.0031308031988908475,0.0,6035,2156,Roof plate,"Both derive from the dorsal-most neurectoderm/neural plate border: sacral neural crest delaminates from the dorsal neural tube whose remaining midline cells become the roof plate, so they share a common dorsal neural tube (neural plate border) progenitor pool.",2
Roof plate,Sclerotome,6.443681786106457,-0.32616043793977695,-33.095074927259795,0.00027256366401041417,0.0,6035,74334,,,
Roof plate,Second heart field,6.015415217851193,-0.3206965132823685,-25.67671417647576,0.0030397559020495795,0.0,6035,6952,,,
Roof plate,Somatic mesoderm,6.681239420276377,-0.0726384032777266,-6.273587074405316,0.01142370509776963,0.0,6035,66151,,,
Roof plate,Somatic motor neuron,6.37458031143166,-0.17047501323425665,-10.733987339231897,0.002755669079873809,0.0,6035,6559,,,
Roof plate,Spinal cord (cervical),7.333944614981587,0.5826664177263231,51.04446852252045,0.010702039003829458,0.0,6035,41051,,,
Roof plate,Spinal cord (lumbar),6.95059054852367,0.34318322693636133,25.125966946055073,0.013734798008553394,0.0,6035,12722,,,
Roof plate,Spinal cord (sacral),6.79969560184157,0.25523959282809433,17.152066410462222,0.011441987751899564,0.0,6035,5351,,,
Roof plate,Spinal cord (thoracic),7.1823152799896315,0.4992916069244974,41.72693787311079,0.012342569113652394,0.0,6035,35061,,,
Roof plate,Spinal cord interneuron,7.447017069704266,0.6227359058758143,48.604346100593034,0.011179543892867298,0.0,6035,12470,,,
Roof plate,Splanchnic mesoderm,6.468224405776918,-0.19978058281420896,-15.698483969196955,0.0106753728713464,0.0,6035,21642,,,
Roof plate,Surface ectoderm,5.97563440260155,-0.108858983417725,-5.197071250977699,0.007516981926173558,0.02,6035,2649,,,
Roof plate,Telencephalon,6.713638711708505,0.14683517820113115,14.097256879086364,0.008667050693995149,0.0,6035,34300,,,
Roof plate,Trigeminal ganglion neuron,6.8116528477311435,0.5914838413740187,24.708963729719386,0.06850643765076296,0.0,6035,1765,Trigeminal ganglion neuron,"Both trace back to the dorsal neural tube/neural plate border: the roof plate is the dorsal-most neuroepithelium, and trigeminal ganglion neurons derive largely from cranial neural crest that delaminates from this same dorsal region, so they share a common dorsal neuroepithelial progenitor pool.",2
Roof plate,Trigeminal placode,6.578401090418946,0.21351395493014014,15.859960658197428,0.005730848147803287,0.0,6035,6546,,,
Roof plate,Trigeminal sensory neuron,6.3775053673461075,0.11797132397381471,6.397255374569795,0.005604148572666873,0.05,6035,3198,,,
Roof plate,Trunk neural crest,7.453448472523157,1.0104792155501636,70.55265370280044,0.004620298142049917,0.0,6035,6809,Roof plate,"Both cell types originate from the dorsal neural tube / neural plate border, where a shared dorsal neuroectodermal progenitor pool gives rise to premigratory trunk neural crest that delaminates and to the roof plate that remains at the dorsal midline.",2
Roof plate,Vagal neural crest,7.418146462068577,0.9655337680601447,58.27905501944749,0.005027500756709102,0.0,6035,4937,Roof plate,"Both derive from the dorsal neural tube/neural plate border, where roof plate cells and vagal neural crest arise from a shared dorsal neuroepithelial progenitor pool, with neural crest delaminating from the same dorsal domain that gives rise to the roof plate.",2
Sacral neural crest,Sacral neural crest,9.499999999984938,-1.7763568394002505e-15,-1.776325273194118e-05,1.5461673742331831e-28,1.0,2156,2156,,,
Sacral neural crest,Sclerotome,6.405479384712206,-0.08515913130880648,-5.123530608756465,0.0047849779649115805,0.41,2156,74334,,,
Sacral neural crest,Second heart field,5.858343568460491,-0.19830320902721935,-11.352717878217803,0.0056128502121913105,0.0,2156,6952,,,
Sacral neural crest,Somatic mesoderm,6.744499913655407,0.270646256695984,15.792557108603164,0.01587452687708349,0.0,2156,66151,,,
Sacral neural crest,Somatic motor neuron,6.0876315085827,-0.17997095855459713,-9.300400920111755,0.0005589744022821553,0.0,2156,6559,,,
Sacral neural crest,Spinal cord (cervical),6.903436342031912,0.4312840219616951,23.192576616568896,0.000669532896653339,0.0,2156,41051,,,
